OP;CGM;CNPJ;NOME;ELEMENTO;VALOR OP;VALOR RET;TIPO RET;DATA OP
576956;;;;;75.74;0.91;HSJB - IRRF RETIDO EM N.F;
576957;;;;;40639.5;487.67;HSJB - IRRF RETIDO EM N.F;
576958;;;;;1400;16.8;HSJB - IRRF RETIDO EM N.F;
576959;;;;;75.74;0.91;HSJB - IRRF RETIDO EM N.F;
576960;;;;;;;;
576962;;;;;1688.8;20.28;HSJB - IRRF RETIDO EM N.F;
576965;;;;;1688.8;20.27;HSJB - IRRF RETIDO EM N.F;
576967;;;;;701.99;8.42;HSJB - IRRF RETIDO EM N.F;
576968;;;;;701.99;8.42;HSJB - IRRF RETIDO EM N.F;
576970;;;;;;;;
576971;;;;;858.59;10.3;HSJB - IRRF RETIDO EM N.F;
576973;;;;;1370.39;16.44;HSJB - IRRF RETIDO EM N.F;
576975;;;;;371;4.46;HSJB - IRRF RETIDO EM N.F;
576980;;;;;22000;264;HSJB - IRRF RETIDO EM N.F;
576983;;;;;1840;182;ISS - PMVR;
576983;;;;;1840;54.6;IR/PIS/COFINS/CSLL RETIDO N.F;
576985;;;;;251538.12;12576.91;RETENC. ISS EM LIQUIDAÇÃO;
576985;;;;;251538.12;3773.07;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
576987;;;;;51191.2;2559.56;ISS - FME FUNDEB;
576987;;;;;51191.2;1228.58;IRRF - FME FUNDEB;
576989;;;;;;;;
576993;;;;;;;;
576994;;;;;12000;600;ISS - FME;
576995;;;;;5564.8;66.78;HSJB - IRRF RETIDO EM N.F;
576996;;;;;2859.28;47.45;IRRF - GOV ESTADO - F 193;
576998;;;;;938;46.9;ISS - PMVR;
577000;;;;;;;;
577023;;;;;75.74;0.91;HSJB - IRRF RETIDO EM N.F;
577028;;;;;596.03;7.15;HSJB - IRRF RETIDO EM N.F;
577030;;;;;1074.63;12.9;HSJB - IRRF RETIDO EM N.F;
577032;;;;;663.82;33.19;ISS - PMVR;
577032;;;;;663.82;31.86;IRRF - PRESTADOR DE SERVIÇOS;
577034;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577035;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577037;;;;;14100;169.2;HSJB - IRRF RETIDO EM N.F;
577039;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577040;;;;;2044.18;24.82;IRRF - FME;
577041;;;;;917;11;IRRF - FME;
577042;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577043;;;;;81128;2433.84;ISS - SALARIO EDUCACAO;
577043;;;;;81128;973.54;IRRF - SALARIO EDUCAÇÃO;
577045;;;;;1224.63;14.7;HSJB - IRRF RETIDO EM N.F;
577046;;;;;21285;1612.74;ISS - SALARIO EDUCACAO;
577046;;;;;21285;645.1;IRRF - SALARIO EDUCAÇÃO;
577048;;;;;4638.72;207.8;ISS - PMVR;
577049;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577050;;;;;;;;
577051;;;;;;;;
577053;;;;;39330;471.96;HSJB - IRRF RETIDO EM N.F;
577054;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577055;;;;;3016.1;36.2;HSJB - IRRF RETIDO EM N.F;
577056;;;;;3016.1;36.2;HSJB - IRRF RETIDO EM N.F;
577059;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577060;;;;;41822.07;627.33;IRRF - GESTAO PLENA - SUS;
577060;;;;;41822.07;2091.1;ISS - GESTAO PLENA;
577061;;;;;;;;
577063;;;;;360.56;360.56;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577064;;;;;655.57;655.57;ISS - PMVR;
577065;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
577066;;;;;;;;
577067;;;;;;;;
577069;;;;;;;;
577070;;;;;;;;
577071;;;;;;;;
577072;;;;;1873.63;22.49;HSJB - IRRF RETIDO EM N.F;
577073;;;;;;;;
577074;;;;;;;;
577075;;;;;1074.63;12.9;HSJB - IRRF RETIDO EM N.F;
577076;;;;;;;;
577077;;;;;;;;
577078;;;;;;;;
577079;;;;;;;;
577080;;;;;;;;
577081;;;;;;;;
577082;;;;;3072.63;36.88;HSJB - IRRF RETIDO EM N.F;
577084;;;;;;;;
577085;;;;;;;;
577086;;;;;;;;
577087;;;;;;;;
577088;;;;;;;;
577089;;;;;3721.63;44.67;HSJB - IRRF RETIDO EM N.F;
577090;;;;;;;;
577091;;;;;;;;
577093;;;;;;;;
577094;;;;;;;;
577095;;;;;;;;
577096;;;;;;;;
577097;;;;;;;;
577100;;;;;;;;
577102;;;;;;;;
577103;;;;;14284;171.4;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
577104;;;;;;;;
577105;;;;;;;;
577106;;;;;;;;
577107;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577108;;;;;;;;
577110;;;;;;;;
577111;;;;;;;;
577112;;;;;;;;
577113;;;;;9.85;9.85;ISS - PMVR;
577114;;;;;;;;
577116;;;;;;;;
577118;;;;;;;;
577119;;;;;;;;
577120;;;;;;;;
577121;;;;;45821.54;1374.65;RETENC. ISS EM LIQUIDAÇÃO;
577121;;;;;45821.54;756.06;INSS - PREST. SERV. PROPRIO;
577122;;;;;;;;
577123;;;;;;;;
577124;;;;;;;;
577125;;;;;;;;
577126;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577127;;;;;;;;
577128;;;;;;;;
577129;;;;;;;;
577130;;;;;12.85;12.85;ISS - PMVR;
577131;;;;;;;;
577132;;;;;8900;106.8;HSJB - IRRF RETIDO EM N.F;
577133;;;;;;;;
577134;;;;;2480.11;29.77;HSJB - IRRF RETIDO EM N.F;
577135;;;;;100567.77;5028.39;ISS - FME FUNDEB;
577137;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
577138;;;;;10209.45;490.05;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
577141;;;;;3515.1;42.19;HSJB - IRRF RETIDO EM N.F;
577142;;;;;3072.63;36.88;HSJB - IRRF RETIDO EM N.F;
577143;;;;;;;;
577144;;;;;;;;
577146;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
577147;;;;;;;;
577149;;;;;425.63;5.11;HSJB - IRRF RETIDO EM N.F;
577150;;;;;1899;22.79;HSJB - IRRF RETIDO EM N.F;
577153;;;;;;;;
577154;;;;;;;;
577155;;;;;2480.11;29.77;HSJB - IRRF RETIDO EM N.F;
577157;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577167;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577180;;;;;;;;
577181;;;;;4116;57.67;IRRF - GESTAO PLENA - SUS;
577181;;;;;4116;96.12;ISS - GESTAO PLENA;
577182;;;;;4000;48;HSJB - IRRF RETIDO EM N.F;
577183;;;;;4420;53.04;HSJB - IRRF RETIDO EM N.F;
577184;;;;;4420;53.04;HSJB - IRRF RETIDO EM N.F;
577185;;;;;4420;53.04;HSJB - IRRF RETIDO EM N.F;
577186;;;;;7300;87.6;HSJB - IRRF RETIDO EM N.F;
577187;;;;;7150;85.8;HSJB - IRRF RETIDO EM N.F;
577188;;;;;;;;
577191;;;;;6400;85.8;HSJB - IRRF RETIDO EM N.F;
577194;;;;;;;;
577199;;;;;4420;53.04;HSJB - IRRF RETIDO EM N.F;
577204;;;;;7150;85.8;HSJB - IRRF RETIDO EM N.F;
577206;;;;;7300;87.6;HSJB - IRRF RETIDO EM N.F;
577207;;;;;7000;84;HSJB - IRRF RETIDO EM N.F;
577212;;;;;40585;487.02;HSJB - IRRF RETIDO EM N.F;
577225;;;;;;;;
577227;;;;;;;;
577229;;;;;;;;
577230;;;;;15992.68;191.91;IRRF - GESTAO PLENA - SUS;
577238;;;;;;;;
577239;;;;;;;;
577240;;;;;;;;
577241;;;;;;;;
577243;;;;;;;;
577244;;;;;3398.39;40.78;HSJB - IRRF RETIDO EM N.F;
577245;;;;;;;;
577246;;;;;3227.33;38.73;HSJB - IRRF RETIDO EM N.F;
577248;;;;;5059.49;337.01;IRRF - PMVR;
577250;;;;;2868.57;34.42;HSJB - IRRF RETIDO EM N.F;
577251;;;;;2868.57;34.42;HSJB - IRRF RETIDO EM N.F;
577252;;;;;26710.2;1042.5;ISS - GESTAO PLENA;
577255;;;;;2868.57;34.42;HSJB - IRRF RETIDO EM N.F;
577256;;;;;;;;
577257;;;;;;;;
577258;;;;;;;;
577259;;;;;;;;
577260;;;;;;;;
577262;;;;;;;;
577264;;;;;3360;124.65;ISS - GESTAO PLENA;
577266;;;;;3398.39;40.78;HSJB - IRRF RETIDO EM N.F;
577269;;;;;2697.51;32.37;HSJB - IRRF RETIDO EM N.F;
577271;;;;;;;;
577283;;;;;;;;
577291;;;;;29400;352.8;HSJB - IRRF RETIDO EM N.F;
577296;;;;;;;;
577301;;;;;3100;62;ISS - PMVR;
577303;;;;;1320;15.84;HSJB - IRRF RETIDO EM N.F;
577305;;;;;11958.18;143.5;HSJB - IRRF RETIDO EM N.F;
577311;;;;;997.75;11.98;HSJB - IRRF RETIDO EM N.F;
577313;;;;;997.75;11.98;HSJB - IRRF RETIDO EM N.F;
577314;;;;;;;;
577316;;;;;4757.38;57.1;HSJB - IRRF RETIDO EM N.F;
577319;;;;;1536.6;18.44;HSJB - IRRF RETIDO EM N.F;
577320;;;;;954.4;11.45;IR/PIS/COFINS/CSLL RETIDO N.F;
577323;;;;;;;;
577326;;;;;;;;
577332;;;;;;;;
577335;;;;;;;;
577337;;;;;;;;
577365;;;;;180;2.16;HSJB - IRRF RETIDO EM N.F;
577366;;;;;1840;23.07;IRRF - GESTAO PLENA - SUS;
577366;;;;;1840;96.14;ISS - GESTAO PLENA;
577367;;;;;660;7.92;HSJB - IRRF RETIDO EM N.F;
577368;;;;;880;10.56;HSJB - IRRF RETIDO EM N.F;
577369;;;;;;;;
577370;;;;;1599;19.19;HSJB - IRRF RETIDO EM N.F;
577372;;;;;1100;13.2;HSJB - IRRF RETIDO EM N.F;
577376;;;;;;;;
577378;;;;;;;;
577379;;;;;10440;125.28;IRRF - GESTAO PLENA - SUS;
577379;;;;;10440;522;ISS - GESTAO PLENA;
577380;;;;;;;;
577381;;;;;;;;
577382;;;;;;;;
577384;;;;;;;;
577385;;;;;;;;
577386;;;;;;;;
577389;;;;;;;;
577392;;;;;24543.5;294.52;IRRF - FORNECIMENTO DE BENS;
577393;;;;;;;;
577394;;;;;47800;573.6;HSJB - IRRF RETIDO EM N.F;
577399;;;;;;;;
577401;;;;;;;;
577402;;;;;;;;
577404;;;;;;;;
577407;;;;;;;;
577408;;;;;;;;
577410;;;;;;;;
577416;;;;;92;1.1;HSJB - IRRF RETIDO EM N.F;
577421;;;;;;;;
577424;;;;;;;;
577426;;;;;;;;
577427;;;;;;;;
577429;;;;;;;;
577431;;;;;;;;
577432;;;;;;;;
577433;;;;;10153;191.61;IRRF - GESTAO PLENA - SUS;
577433;;;;;10153;638.7;ISS - GESTAO PLENA;
577434;;;;;1720;20.64;HSJB - IRRF RETIDO EM N.F;
577435;;;;;7744.09;7744.09;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577436;;;;;1405;16.86;HSJB - IRRF RETIDO EM N.F;
577437;;;;;297220.25;6099.29;ISS - GOV ESTADO  F 193;
577438;;;;;2865;34.38;HSJB - IRRF RETIDO EM N.F;
577439;;;;;495;5.94;HSJB - IRRF RETIDO EM N.F;
577440;;;;;518.45;7.78;IRRF - GESTAO PLENA - SUS;
577440;;;;;518.45;10.37;ISS - GESTAO PLENA;
577441;;;;;;;;
577442;;;;;3300;41.4;HSJB - IRRF RETIDO EM N.F;
577443;;;;;4796;57.56;HSJB - IRRF RETIDO EM N.F;
577444;;;;;38400;460.8;HSJB - IRRF RETIDO EM N.F;
577445;;;;;39580.09;474.96;IR/PIS/COFINS/CSLL RETIDO N.F;
577446;;;;;843;10.12;IR/PIS/COFINS/CSLL RETIDO N.F;
577447;;;;;;;;
577448;;;;;;;;
577449;;;;;;;;
577450;;;;;59400;712.8;HSJB - IRRF RETIDO EM N.F;
577451;;;;;11686.87;604.38;ISS - GESTAO PLENA;
577455;;;;;;;;
577457;;;;;6279.22;75.35;HSJB - IRRF RETIDO EM N.F;
577458;;;;;;;;
577459;;;;;;;;
577461;;;;;;;;
577466;;;;;;;;
577470;;;;;;;;
577473;;;;;2099;25.19;HSJB - IRRF RETIDO EM N.F;
577478;;;;;3682;44.16;HSJB - IRRF RETIDO EM N.F;
577480;;;;;;;;
577484;;;;;;;;
577485;;;;;;;;
577486;;;;;;;;
577487;;;;;;;;
577488;;;;;;;;
577489;;;;;4032;48.39;HSJB - IRRF RETIDO EM N.F;
577490;;;;;;;;
577491;;;;;;;;
577492;;;;;;;;
577493;;;;;;;;
577494;;;;;;;;
577495;;;;;;;;
577496;;;;;;;;
577497;;;;;4660;55.92;HSJB - IRRF RETIDO EM N.F;
577498;;;;;900;10.8;HSJB - IRRF RETIDO EM N.F;
577499;;;;;6059.22;72.71;HSJB - IRRF RETIDO EM N.F;
577500;;;;;;;;
577501;;;;;;;;
577502;;;;;5120;61.44;HSJB - IRRF RETIDO EM N.F;
577503;;;;;7056;105.84;IRRF - GESTAO PLENA - SUS;
577503;;;;;7056;352.8;ISS - GESTAO PLENA;
577504;;;;;599700;7196.4;HSJB - IRRF RETIDO EM N.F;
577505;;;;;;;;
577506;;;;;;;;
577507;;;;;3587.75;43.05;HSJB - IRRF RETIDO EM N.F;
577508;;;;;;;;
577510;;;;;2735;161.95;ISS - GESTAO PLENA;
577511;;;;;7445;89.33;HSJB - IRRF RETIDO EM N.F;
577512;;;;;6790.19;81.48;HSJB - IRRF RETIDO EM N.F;
577513;;;;;61403.85;1102.78;IRRF - SALARIO EDUCAÇÃO;
577514;;;;;2600;31.2;IRRF - GESTAO PLENA - SUS;
577514;;;;;2600;130;ISS - GESTAO PLENA;
577515;;;;;5954;71.46;HSJB - IRRF RETIDO EM N.F;
577516;;;;;;;;
577517;;;;;9000;108;HSJB - IRRF RETIDO EM N.F;
577518;;;;;;;;
577520;;;;;1300;143;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577521;;;;;2600;286;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577522;;;;;2600;286;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577523;;;;;2600;286;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577524;;;;;;;;
577525;;;;;2600;286;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577526;;;;;1500;165;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577528;;;;;;;;
577529;;;;;;;;
577531;;;;;;;;
577532;;;;;;;;
577533;;;;;;;;
577534;;;;;39285;471.42;IRRF - FORNECIMENTO DE BENS;
577535;;;;;;;;
577536;;;;;;;;
577537;;;;;;;;
577538;;;;;39285;471.42;IRRF - FORNECIMENTO DE BENS;
577539;;;;;136191.95;26393.3;IRRF - TRABALHO PRINCIPAL PF PMVR;
577539;;;;;136191.95;8067.31;INSS - PESSOAL PROPRIO;
577540;;;;;78570;942.84;IRRF - FORNECIMENTO DE BENS;
577542;;;;;39285;471.42;IRRF - FORNECIMENTO DE BENS;
577543;;;;;;;;
577544;;;;;;;;
577545;;;;;45105;628.56;IRRF - FORNECIMENTO DE BENS;
577546;;;;;52380;628.56;IRRF - FORNECIMENTO DE BENS;
577549;;;;;;;;
577550;;;;;;;;
577551;;;;;;;;
577552;;;;;;;;
577553;;;;;4500;54;IRRF - FME;
577554;;;;;5874.12;70.49;IRRF - GESTAO PLENA - SUS;
577555;;;;;5850;70.2;IRRF - FME;
577556;;;;;102079.1;3062.37;ISS - PMVR;
577556;;;;;102079.1;4899.8;IRRF - PRESTADOR DE SERVIÇOS;
577556;;;;;102079.1;1684.3;INSS PRESTADORES DE SERVIÇO PJ;
577557;;;;;;;;
577558;;;;;;;;
577559;;;;;;;;
577560;;;;;;;;
577561;;;;;;;;
577562;;;;;;;;
577563;;;;;;;;
577564;;;;;;;;
577565;;;;;;;;
577566;;;;;34583.44;34583.44;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577567;;;;;;;;
577568;;;;;165416.56;6287.9;IRRF - GESTAO PLENA - SUS;
577568;;;;;165416.56;31439.49;ISS - GESTAO PLENA;
577568;;;;;165416.56;1677.12;RESTITUI0ES (ANTECIPACAO DE PAGAMENTO) -;
577569;;;;;;;;
577570;;;;;6384.45;76.62;HSJB - IRRF RETIDO EM N.F;
577572;;;;;4939.09;59.27;HSJB - IRRF RETIDO EM N.F;
577575;;;;;;;;
577576;;;;;2450;29.4;IRRF - FORNECIMENTO DE BENS;
577580;;;;;;;;
577582;;;;;9930;148.95;IRRF - GESTAO PLENA - SUS;
577582;;;;;9930;496.5;ISS - GESTAO PLENA;
577583;;;;;;;;
577585;;;;;29137.12;1456.86;ISS - GOV ESTADO  F 193;
577585;;;;;29137.12;437.06;IRRF - GOV ESTADO - F 193;
577586;;;;;;;;
577588;;;;;;;;
577595;;;;;;;;
577597;;;;;;;;
577602;;;;;13076;160.75;IRRF - GESTAO PLENA - SUS;
577602;;;;;13076;669.8;ISS - GESTAO PLENA;
577603;;;;;24213.6;290.56;HSJB - IRRF RETIDO EM N.F;
577608;;;;;11125;133.5;HSJB - IRRF RETIDO EM N.F;
577610;;;;;;;;
577613;;;;;;;;
577614;;;;;;;;
577615;;;;;5351.3;5351.3;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577618;;;;;2398.92;2398.92;IRRF - PMVR;
577619;;;;;;;;
577622;;;;;;;;
577624;;;;;;;;
577626;;;;;;;;
577627;;;;;;;;
577636;;;;;;;;
577639;;;;;;;;
577641;;;;;;;;
577645;;;;;;;;
577647;;;;;;;;
577649;;;;;5011.5;100.23;ISS - GOV ESTADO  F 193;
577654;;;;;459;5.5;IR/PIS/COFINS/CSLL RETIDO N.F;
577655;;;;;;;;
577656;;;;;2449.31;36.74;IRRF - GESTAO PLENA - SUS;
577656;;;;;2449.31;122.47;ISS - GESTAO PLENA;
577657;;;;;1913.63;28.7;IRRF - GESTAO PLENA - SUS;
577657;;;;;1913.63;95.68;ISS - GESTAO PLENA;
577658;;;;;10618.08;159.27;ISS - PMVR;
577658;;;;;10618.08;530.9;ISS - GESTAO PLENA;
577660;;;;;28617.4;28617.4;RESTITUICAO EMPRÉSTIMO C/ O MINIST. DA S;
577662;;;;;2600;130;ISS - PMVR;
577663;;;;;583.85;7.01;HSJB - IRRF RETIDO EM N.F;
577664;;;;;194645.49;3558.29;IRRF - GESTAO PLENA - SUS;
577664;;;;;194645.49;11860.96;ISS - GESTAO PLENA;
577665;;;;;;;;
577666;;;;;;;;
577676;;;;;7117;7117;INSTITUTO NACIONAL DO SEGURO SOCIAL;
577683;;;;;285529.38;5852.93;ISS - GOV ESTADO  F 193;
577687;;;;;504.18;6.05;HSJB - IRRF RETIDO EM N.F;
577690;;;;;;;;
577692;;;;;;;;
577693;;;;;1167.7;14.01;HSJB - IRRF RETIDO EM N.F;
577694;;;;;;;;
577695;;;;;;;;
577696;;;;;16921.6;203.06;HSJB - IRRF RETIDO EM N.F;
577697;;;;;42700;19234;IRRF - PMVR;
577698;;;;;;;;
577699;;;;;;;;
577700;;;;;;;;
577701;;;;;;;;
577704;;;;;;;;
577706;;;;;360;4.32;HSJB - IRRF RETIDO EM N.F;
577707;;;;;;;;
577708;;;;;;;;
577709;;;;;;;;
577712;;;;;;;;
577713;;;;;;;;
577714;;;;;;;;
577716;;;;;39300;1886.4;IRRF RETIDO EM N.F.;
577718;;;;;;;;
577719;;;;;99700;4785.6;IRRF RETIDO EM N.F.;
577720;;;;;62.7;0.75;HSJB - IRRF RETIDO EM N.F;
577721;;;;;;;;
577722;;;;;;;;
577723;;;;;;;;
577724;;;;;9520;114.24;HSJB - IRRF RETIDO EM N.F;
577725;;;;;125.4;1.5;HSJB - IRRF RETIDO EM N.F;
577727;;;;;2557.5;30.69;HSJB - IRRF RETIDO EM N.F;
577730;;;;;;;;
577732;;;;;620;7.44;HSJB - IRRF RETIDO EM N.F;
577736;;;;;13739.7;686.98;ISS - PMVR;
577736;;;;;13739.7;659.5;IRRF - PRESTADOR DE SERVIÇOS;
577737;;;;;;;;
577738;;;;;;;;
577740;;;;;;;;
577741;;;;;;;;
577742;;;;;;;;
577743;;;;;125.4;1.5;HSJB - IRRF RETIDO EM N.F;
577744;;;;;;;;
577745;;;;;;;;
577746;;;;;9999;479.95;HSJB - IRRF RETIDO EM N.F;
577752;;;;;6279.22;75.35;HSJB - IRRF RETIDO EM N.F;
577760;;;;;;;;
577763;;;;;50475.45;2523.77;ISS - PMVR;
577763;;;;;50475.45;605.7;IRRF - PRESTADOR DE SERVIÇOS;
577763;;;;;50475.45;1943.3;INSS PRESTADORES DE SERVIÇO PJ;
577764;;;;;;;;
577765;;;;;2335.5;116.78;ISS - PMVR;
577765;;;;;2335.5;28.02;IRRF - PRESTADOR DE SERVIÇOS;
577765;;;;;2335.5;89.91;INSS PRESTADORES DE SERVIÇO PJ;
577766;;;;;;;;
577767;;;;;161585.5;2860.2;IRRF - GESTAO PLENA - SUS;
577767;;;;;161585.5;9534;ISS - GESTAO PLENA;
577768;;;;;;;;
577769;;;;;310452.2;4656.78;IRRF - GESTAO PLENA - SUS;
577769;;;;;310452.2;15522.61;ISS - GESTAO PLENA;
577770;;;;;220671.5;3310.07;IRRF - GESTAO PLENA - SUS;
577770;;;;;220671.5;11033.58;ISS - GESTAO PLENA;
577771;;;;;62710.15;940.65;IRRF - GESTAO PLENA - SUS;
577771;;;;;62710.15;3135.51;ISS - GESTAO PLENA;
577772;;;;;128460.6;1926.91;IRRF - GESTAO PLENA - SUS;
577772;;;;;128460.6;6423.03;ISS - GESTAO PLENA;
577777;;;;;18072.23;216.86;IRRF - GESTAO PLENA - SUS;
577777;;;;;18072.23;903.61;ISS - GESTAO PLENA;
577784;;;;;1680;20.16;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
577786;;;;;;;;
577787;;;;;150.45;2.26;IRRF - GESTAO PLENA - SUS;
577787;;;;;150.45;7.52;ISS - GESTAO PLENA;
577789;;;;;846.38;12.7;IRRF - GESTAO PLENA - SUS;
577789;;;;;846.38;42.32;ISS - GESTAO PLENA;
577790;;;;;3031.52;45.47;IRRF - GESTAO PLENA - SUS;
577790;;;;;3031.52;151.58;ISS - GESTAO PLENA;
577791;;;;;;;;
577792;;;;;7617.31;114.26;IRRF - GESTAO PLENA - SUS;
577792;;;;;7617.31;380.87;ISS - GESTAO PLENA;
577793;;;;;23653;354.8;IRRF - GESTAO PLENA - SUS;
577793;;;;;23653;1182.65;ISS - GESTAO PLENA;
577794;;;;;;;;
577795;;;;;141819.48;2767.55;IRRF - GESTAO PLENA - SUS;
577795;;;;;141819.48;9225.16;ISS - GESTAO PLENA;
577796;;;;;49.98;2.92;ISS - PMVR;
577797;;;;;;;;
577798;;;;;28090.63;561.81;RETENC. ISS EM LIQUIDAÇÃO;
577799;;;;;;;;
577800;;;;;7560;265.18;RETENC. ISS EM LIQUIDAÇÃO;
577802;;;;;;;;
577803;;;;;7920;277.81;RETENC. ISS EM LIQUIDAÇÃO;
577805;;;;;;;;
577808;;;;;;;;
577809;;;;;;;;
577810;;;;;2970;148.5;ISS - GESTAO PLENA;
577811;;;;;2970;148.5;ISS - GESTAO PLENA;
577812;;;;;2970;148.5;ISS - GESTAO PLENA;
577820;;;;;7356.39;147.13;ISS - PMVR;
577822;;;;;;;;
577824;;;;;;;;
577825;;;;;28339.62;340.08;IRRF - GESTAO PLENA - SUS;
577825;;;;;28339.62;850.19;ISS - GESTAO PLENA;
577826;;;;;35280;765.58;ISS - GESTAO PLENA;
577827;;;;;;;;
577835;;;;;;;;
577838;;;;;;;;
577842;;;;;7700;212.66;ISS - GESTAO PLENA;
577843;;;;;;;;
577844;;;;;;;;
577845;;;;;;;;
577847;;;;;;;;
577848;;;;;600;9.56;IRRF - GESTAO PLENA - SUS;
577848;;;;;600;39.8;ISS - GESTAO PLENA;
577850;;;;;;;;
577852;;;;;;;;
577853;;;;;;;;
577854;;;;;;;;
577855;;;;;;;;
577856;;;;;;;;
577857;;;;;;;;
577858;;;;;;;;
577859;;;;;;;;
577861;;;;;;;;
577862;;;;;12740;154.08;IRRF - GESTAO PLENA - SUS;
577862;;;;;12740;256.8;ISS - GESTAO PLENA;
577864;;;;;122034.58;3661.04;ISS - PMVR;
577864;;;;;122034.58;5857.66;IRRF - PRESTADOR DE SERVIÇOS;
577864;;;;;122034.58;2013.57;INSS PRESTADORES DE SERVIÇO PJ;
577866;;;;;;;;
577868;;;;;15884.8;190.62;HSJB - IRRF RETIDO EM N.F;
577873;;;;;;;;
577875;;;;;8370;175.77;ISS - GESTAO PLENA;
577879;;;;;;;;
577881;;;;;299;3.58;IR/PIS/COFINS/CSLL RETIDO N.F;
577883;;;;;;;;
577884;;;;;161383.58;4841.51;ISS - PMVR;
577884;;;;;161383.58;7746.41;IRRF - PRESTADOR DE SERVIÇOS;
577884;;;;;161383.58;2662.83;INSS PRESTADORES DE SERVIÇO PJ;
577885;;;;;1964.4;23.57;IR/PIS/COFINS/CSLL RETIDO N.F;
577886;;;;;790.35;9.48;IR/PIS/COFINS/CSLL RETIDO N.F;
577888;;;;;;;;
577889;;;;;;;;
577890;;;;;;;;
577891;;;;;;;;
577893;;;;;12213.13;244.26;RETENC. ISS EM LIQUIDAÇÃO;
577894;;;;;;;;
577895;;;;;;;;
577896;;;;;10388;218.15;ISS - GESTAO PLENA;
577897;;;;;6938.13;138.76;RETENC. ISS EM LIQUIDAÇÃO;
577898;;;;;;;;
577900;;;;;;;;
577901;;;;;;;;
577902;;;;;;;;
577903;;;;;;;;
577904;;;;;;;;
577905;;;;;230.85;2.77;HSJB - IRRF RETIDO EM N.F;
577907;;;;;;;;
577908;;;;;;;;
577909;;;;;;;;
577910;;;;;;;;
577911;;;;;;;;
577914;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577915;;;;;;;;
577916;;;;;;;;
577920;;;;;;;;
577921;;;;;;;;
577922;;;;;700.62;8.41;HSJB - IRRF RETIDO EM N.F;
577923;;;;;;;;
577928;;;;;;;;
577929;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577930;;;;;;;;
577932;;;;;1074.63;12.9;HSJB - IRRF RETIDO EM N.F;
577933;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577935;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577936;;;;;1268.15;15.22;HSJB - IRRF RETIDO EM N.F;
577954;;;;;230.85;2.77;HSJB - IRRF RETIDO EM N.F;
577959;;;;;;;;
577960;;;;;8773;105.27;IRRF - FME FUNDEB;
577962;;;;;195.36;2.34;HSJB - IRRF RETIDO EM N.F;
577964;;;;;;;;
577966;;;;;425.63;5.11;HSJB - IRRF RETIDO EM N.F;
577968;;;;;;;;
577970;;;;;;;;
577971;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577972;;;;;;;;
577975;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577976;;;;;;;;
577979;;;;;;;;
577982;;;;;;;;
577984;;;;;3279.11;39.36;HSJB - IRRF RETIDO EM N.F;
577988;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577990;;;;;15400.18;184.8;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
577992;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
577993;;;;;583.85;7.01;HSJB - IRRF RETIDO EM N.F;
577996;;;;;;;;
577997;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
577998;;;;;275050.61;4125.76;IRRF - GESTAO PLENA - SUS;
